,title,price,link
201,"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 Whr/HD Webcam) A324-45 with 35.56 cm (14"") HD Display, Pure Silver, 1.3 KG  ","21,990",https://amazon.in//Acer-Celeron-Processor-LPDDR4X-A324-45/dp/B0D7PSTHRD/ref=sr_1_120?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.2k40WFfjxVhS5gIUCgLE1Os50SAd_oF4SctDPHSt1N1tLxYIf47-DYwX-Dz1eqnNfGxir1lXSVFjAYQsIdaa8kYgcTX_YBYXxvxFymgZUmAbfWaAKvNNbvCno0Mrk3Fi14PTxzb0DKnDGeiiEAMtCOdfpUtilJ0oM1ybUUitNtF2bWr2eRTEDiAydrWsnq6r3ggrwQJvbd5OBp_VIrm_QkJYRM2dYFNKk37hL9f3D7s.bbq39cwj1-0aTwI-kxH7xbbaMdN_rJ8gh72nlsI85-M&dib_tag=se&keywords=laptop&qid=1727074529&sr=8-120
202,"Dell Inspiron 3530 Laptop, 13th Gen Intel Core i5-1334U Processor/16GB/1TB SSD/15.6"" (39.62cm) FHD Display/Backlit Keyboard/Platinum Silver/Win 11 + MSO'21/15 Month McAfee/Thin & Light- 1.66kg  ","59,849",https://amazon.in//Dell-Inspiron-i5-1335U-Processor-Keyboard/dp/B0CDBNHT9L/ref=sr_1_121?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.2k40WFfjxVhS5gIUCgLE1Os50SAd_oF4SctDPHSt1N1tLxYIf47-DYwX-Dz1eqnNfGxir1lXSVFjAYQsIdaa8kYgcTX_YBYXxvxFymgZUmAbfWaAKvNNbvCno0Mrk3Fi14PTxzb0DKnDGeiiEAMtCOdfpUtilJ0oM1ybUUitNtF2bWr2eRTEDiAydrWsnq6r3ggrwQJvbd5OBp_VIrm_QkJYRM2dYFNKk37hL9f3D7s.bbq39cwj1-0aTwI-kxH7xbbaMdN_rJ8gh72nlsI85-M&dib_tag=se&keywords=laptop&qid=1727074529&sr=8-121
203,"(Refurbished) Dell Latitude 5270 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/12.3"" (31.8 cm) HD/Windows 11/MS Office/WiFi/BT/Intel UHD Graphics)  ","14,389",https://amazon.in//Refurbished-Dell-Latitude-Windows-Graphics/dp/B0D8BGMLGH/ref=sr_1_122?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.2k40WFfjxVhS5gIUCgLE1Os50SAd_oF4SctDPHSt1N1tLxYIf47-DYwX-Dz1eqnNfGxir1lXSVFjAYQsIdaa8kYgcTX_YBYXxvxFymgZUmAbfWaAKvNNbvCno0Mrk3Fi14PTxzb0DKnDGeiiEAMtCOdfpUtilJ0oM1ybUUitNtF2bWr2eRTEDiAydrWsnq6r3ggrwQJvbd5OBp_VIrm_QkJYRM2dYFNKk37hL9f3D7s.bbq39cwj1-0aTwI-kxH7xbbaMdN_rJ8gh72nlsI85-M&dib_tag=se&keywords=laptop&qid=1727074529&sr=8-122
204,"Lenovo IdeaPad 1 AMD Ryzen 5 7520U 15.6"" HD Thin and Light Laptop (8 GB/512GB SDD/Windows 11 Home/1Yr Warranty/Cloud Grey/1.58Kg), 82VG00ESIN  ","34,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3OTkwODQ1MjAxOTgxMDQzOjE3MjcwNzQ1Mjk6c3BfbXRmOjMwMDMyMzQyNjUyMDIzMjo6MDo6&url=%2FLenovo-IdeaPad-Windows-Warranty-82VG00ESIN%2Fdp%2FB0CJVGKM7D%2Fref%3Dsr_1_123_sspa%3Fcrid%3D2FM0ACFC13V3N%26dib%3DeyJ2IjoiMSJ9.2k40WFfjxVhS5gIUCgLE1Os50SAd_oF4SctDPHSt1N1tLxYIf47-DYwX-Dz1eqnNfGxir1lXSVFjAYQsIdaa8kYgcTX_YBYXxvxFymgZUmAbfWaAKvNNbvCno0Mrk3Fi14PTxzb0DKnDGeiiEAMtCOdfpUtilJ0oM1ybUUitNtF2bWr2eRTEDiAydrWsnq6r3ggrwQJvbd5OBp_VIrm_QkJYRM2dYFNKk37hL9f3D7s.bbq39cwj1-0aTwI-kxH7xbbaMdN_rJ8gh72nlsI85-M%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727074529%26sr%3D8-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
205,"ASUS Vivobook Go 14 (2023) Thin & Light Laptop,AMD Ryzen 5 7520U, 14-inch (35.56 cm) FHD, (8GB RAM/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Silver/1.38 kg), E1404FA-NK521WS  ","35,619",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3OTkwODQ1MjAxOTgxMDQzOjE3MjcwNzQ1Mjk6c3BfbXRmOjMwMDM0MjMwNzMyNzczMjo6MDo6&url=%2FASUS-Vivobook-14-inch-Windows-E1404FA-NK521WS%2Fdp%2FB0BVMM9CW5%2Fref%3Dsr_1_124_sspa%3Fcrid%3D2FM0ACFC13V3N%26dib%3DeyJ2IjoiMSJ9.2k40WFfjxVhS5gIUCgLE1Os50SAd_oF4SctDPHSt1N1tLxYIf47-DYwX-Dz1eqnNfGxir1lXSVFjAYQsIdaa8kYgcTX_YBYXxvxFymgZUmAbfWaAKvNNbvCno0Mrk3Fi14PTxzb0DKnDGeiiEAMtCOdfpUtilJ0oM1ybUUitNtF2bWr2eRTEDiAydrWsnq6r3ggrwQJvbd5OBp_VIrm_QkJYRM2dYFNKk37hL9f3D7s.bbq39cwj1-0aTwI-kxH7xbbaMdN_rJ8gh72nlsI85-M%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727074529%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
206,"HP Laptop 15, AMD Ryzen 3 7320U, 15.6-inch (39.6 cm), FHD, 8GB LPDDR5, 512GB SSD, AMD Radeon graphics, FHD camera w/privacy shutter, Backlit KB (Win 11, MSO 2021, Silver, 1.59 kg), fc0026AU  ","34,990",https://amazon.in//HP-15-6-inch-Graphics-Privacy-fc0026AU/dp/B0C3RCR4K7/ref=sr_1_125?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.2k40WFfjxVhS5gIUCgLE1Os50SAd_oF4SctDPHSt1N1tLxYIf47-DYwX-Dz1eqnNfGxir1lXSVFjAYQsIdaa8kYgcTX_YBYXxvxFymgZUmAbfWaAKvNNbvCno0Mrk3Fi14PTxzb0DKnDGeiiEAMtCOdfpUtilJ0oM1ybUUitNtF2bWr2eRTEDiAydrWsnq6r3ggrwQJvbd5OBp_VIrm_QkJYRM2dYFNKk37hL9f3D7s.bbq39cwj1-0aTwI-kxH7xbbaMdN_rJ8gh72nlsI85-M&dib_tag=se&keywords=laptop&qid=1727074529&sr=8-125
207,"HP Laptop 15,12th Gen Intel Core i3-1215U,15.6 inch(39.6 cm),FHD,Anti-Glare,8 GB DDR4,1 TB SSD,Windows 11,MSO,Dual Speakers,1.69 kg,Natural Silver,15s-fq5328TU  ","39,480",https://amazon.in//HP-i3-1215U-Anti-Glare-Speakers-15s-fq5328TU/dp/B0CYQ8DS2B/ref=sr_1_126?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.2k40WFfjxVhS5gIUCgLE1Os50SAd_oF4SctDPHSt1N1tLxYIf47-DYwX-Dz1eqnNfGxir1lXSVFjAYQsIdaa8kYgcTX_YBYXxvxFymgZUmAbfWaAKvNNbvCno0Mrk3Fi14PTxzb0DKnDGeiiEAMtCOdfpUtilJ0oM1ybUUitNtF2bWr2eRTEDiAydrWsnq6r3ggrwQJvbd5OBp_VIrm_QkJYRM2dYFNKk37hL9f3D7s.bbq39cwj1-0aTwI-kxH7xbbaMdN_rJ8gh72nlsI85-M&dib_tag=se&keywords=laptop&qid=1727074529&sr=8-126
208,"Lenovo IdeaPad Slim 5 AMD Ryzen 5 7530U 14"" (35.5cm) WUXGA OLED Laptop (16GB/1TB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Arctic Grey/1.46Kg), 82XE007DIN  ","59,190",https://amazon.in//Lenovo-IdeaPad-35-5cm-Backlit-82XE007DIN/dp/B0CHM91SJ3/ref=sr_1_127?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.2k40WFfjxVhS5gIUCgLE1Os50SAd_oF4SctDPHSt1N1tLxYIf47-DYwX-Dz1eqnNfGxir1lXSVFjAYQsIdaa8kYgcTX_YBYXxvxFymgZUmAbfWaAKvNNbvCno0Mrk3Fi14PTxzb0DKnDGeiiEAMtCOdfpUtilJ0oM1ybUUitNtF2bWr2eRTEDiAydrWsnq6r3ggrwQJvbd5OBp_VIrm_QkJYRM2dYFNKk37hL9f3D7s.bbq39cwj1-0aTwI-kxH7xbbaMdN_rJ8gh72nlsI85-M&dib_tag=se&keywords=laptop&qid=1727074529&sr=8-127
209,"Dell New Inspiron 14 Plus Laptop with AI Enabled Intel Evo Powered Core Ultra 7 155H Processor, 16GB LPDDR5X, 1TB SSD, 14"" (35.56cm) 2.2K 300nits,Windows 11 + MSO'21, Backlit KB + FPR, Ice Blue,1.24kg  ","95,490",https://amazon.in//Dell-Inspiron-14-Plus-Processor/dp/B0CYLXZ28F/ref=sr_1_128?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.2k40WFfjxVhS5gIUCgLE1Os50SAd_oF4SctDPHSt1N1tLxYIf47-DYwX-Dz1eqnNfGxir1lXSVFjAYQsIdaa8kYgcTX_YBYXxvxFymgZUmAbfWaAKvNNbvCno0Mrk3Fi14PTxzb0DKnDGeiiEAMtCOdfpUtilJ0oM1ybUUitNtF2bWr2eRTEDiAydrWsnq6r3ggrwQJvbd5OBp_VIrm_QkJYRM2dYFNKk37hL9f3D7s.bbq39cwj1-0aTwI-kxH7xbbaMdN_rJ8gh72nlsI85-M&dib_tag=se&keywords=laptop&qid=1727074529&sr=8-128
210,"Lenovo V15 G2 Laptop, 15.6"" FHD Display, DOS, Dual-core Intel Celeron N4500, 8GB RAM, 256GB SSD, Black  ","24,290",https://amazon.in//Lenovo-Microsoft-Lifetime-Dual-core-Ethernet/dp/B0CR8VHCSV/ref=sr_1_129?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.2k40WFfjxVhS5gIUCgLE1Os50SAd_oF4SctDPHSt1N1tLxYIf47-DYwX-Dz1eqnNfGxir1lXSVFjAYQsIdaa8kYgcTX_YBYXxvxFymgZUmAbfWaAKvNNbvCno0Mrk3Fi14PTxzb0DKnDGeiiEAMtCOdfpUtilJ0oM1ybUUitNtF2bWr2eRTEDiAydrWsnq6r3ggrwQJvbd5OBp_VIrm_QkJYRM2dYFNKk37hL9f3D7s.bbq39cwj1-0aTwI-kxH7xbbaMdN_rJ8gh72nlsI85-M&dib_tag=se&keywords=laptop&qid=1727074529&sr=8-129
211,"(Refurbished) Lenovo IdeaPad Gaming 3 AMD Ryzen 5 5500H 15.6"" (39.62cm) FHD IPS 300nits 144Hz Gaming Laptop (8GB/512GB SSD/Windows 11/NVIDIA RTX 2050 4GB/Alexa/3 Month Game Pass/Onyx Grey/2.32Kg), 82K20289IN  ","40,790",https://amazon.in//Refurbished-Lenovo-IdeaPad-39-62cm-82K20289IN/dp/B0CTFK28M9/ref=sr_1_130?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.2k40WFfjxVhS5gIUCgLE1Os50SAd_oF4SctDPHSt1N1tLxYIf47-DYwX-Dz1eqnNfGxir1lXSVFjAYQsIdaa8kYgcTX_YBYXxvxFymgZUmAbfWaAKvNNbvCno0Mrk3Fi14PTxzb0DKnDGeiiEAMtCOdfpUtilJ0oM1ybUUitNtF2bWr2eRTEDiAydrWsnq6r3ggrwQJvbd5OBp_VIrm_QkJYRM2dYFNKk37hL9f3D7s.bbq39cwj1-0aTwI-kxH7xbbaMdN_rJ8gh72nlsI85-M&dib_tag=se&keywords=laptop&qid=1727074529&sr=8-130
212,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 14"" (35.5cm) FHD 250 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/1Yr ADP Free/Alexa built-in/3 mon. Game Pass/Grey/1.37Kg), 83EQ005VIN  ","53,730",https://amazon.in//Lenovo-IdeaPad-i5-12450H-35-5cm-83EQ005VIN/dp/B0D6MPVN7B/ref=sr_1_131?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.2k40WFfjxVhS5gIUCgLE1Os50SAd_oF4SctDPHSt1N1tLxYIf47-DYwX-Dz1eqnNfGxir1lXSVFjAYQsIdaa8kYgcTX_YBYXxvxFymgZUmAbfWaAKvNNbvCno0Mrk3Fi14PTxzb0DKnDGeiiEAMtCOdfpUtilJ0oM1ybUUitNtF2bWr2eRTEDiAydrWsnq6r3ggrwQJvbd5OBp_VIrm_QkJYRM2dYFNKk37hL9f3D7s.bbq39cwj1-0aTwI-kxH7xbbaMdN_rJ8gh72nlsI85-M&dib_tag=se&keywords=laptop&qid=1727074529&sr=8-131
213,"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 16"" (40.6cm) WUXGA+ IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Cloud Grey/1.89Kg), 83BG000PIN  ","58,991",https://amazon.in//Lenovo-IdeaPad-12450H-Backlit-83BG000PIN/dp/B0CFF42RJ6/ref=sr_1_132?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.2k40WFfjxVhS5gIUCgLE1Os50SAd_oF4SctDPHSt1N1tLxYIf47-DYwX-Dz1eqnNfGxir1lXSVFjAYQsIdaa8kYgcTX_YBYXxvxFymgZUmAbfWaAKvNNbvCno0Mrk3Fi14PTxzb0DKnDGeiiEAMtCOdfpUtilJ0oM1ybUUitNtF2bWr2eRTEDiAydrWsnq6r3ggrwQJvbd5OBp_VIrm_QkJYRM2dYFNKk37hL9f3D7s.bbq39cwj1-0aTwI-kxH7xbbaMdN_rJ8gh72nlsI85-M&dib_tag=se&keywords=laptop&qid=1727074529&sr=8-132
214,"Lenovo ThinkBook 16 Intel 13th Gen Core i5 16"" (40.64cm) WUXGA 300 Nits Antiglare Thin and Light Laptop (16GB/512GB SSD/Win 11 Home/Office 2021/Backlit Keyboard/Arctic Grey/1.7 Kg), 21KHA0J6IN  ","57,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3OTkwODQ1MjAxOTgxMDQzOjE3MjcwNzQ1Mjk6c3BfYnRmOjMwMDE2NjY2NjE5ODEzMjo6MDo6&url=%2FLenovo-ThinkBook-Antiglare-Keyboard-21KHA0J6IN%2Fdp%2FB0CZ7BFQZL%2Fref%3Dsr_1_133_sspa%3Fcrid%3D2FM0ACFC13V3N%26dib%3DeyJ2IjoiMSJ9.2k40WFfjxVhS5gIUCgLE1Os50SAd_oF4SctDPHSt1N1tLxYIf47-DYwX-Dz1eqnNfGxir1lXSVFjAYQsIdaa8kYgcTX_YBYXxvxFymgZUmAbfWaAKvNNbvCno0Mrk3Fi14PTxzb0DKnDGeiiEAMtCOdfpUtilJ0oM1ybUUitNtF2bWr2eRTEDiAydrWsnq6r3ggrwQJvbd5OBp_VIrm_QkJYRM2dYFNKk37hL9f3D7s.bbq39cwj1-0aTwI-kxH7xbbaMdN_rJ8gh72nlsI85-M%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727074529%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
215,"ASUS Vivobook 16, Intel®Core™ i3-1215U 12th Gen, 16"" (40.64 cm) FHD+, Thin and Light Laptop (16 GB RAM/512GB SSD/Win11/FingerPrint/Black/1.88kg), X1605ZAB-MB342WS  ","39,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3OTkwODQ1MjAxOTgxMDQzOjE3MjcwNzQ1Mjk6c3BfYnRmOjMwMDM0MjMwNzMyODAzMjo6MDo6&url=%2FASUS-Intel%25C2%25AECoreTM-Laptop-FingerPrint-X1605ZAB-MB342WS%2Fdp%2FB0CFVY1V5X%2Fref%3Dsr_1_134_sspa%3Fcrid%3D2FM0ACFC13V3N%26dib%3DeyJ2IjoiMSJ9.2k40WFfjxVhS5gIUCgLE1Os50SAd_oF4SctDPHSt1N1tLxYIf47-DYwX-Dz1eqnNfGxir1lXSVFjAYQsIdaa8kYgcTX_YBYXxvxFymgZUmAbfWaAKvNNbvCno0Mrk3Fi14PTxzb0DKnDGeiiEAMtCOdfpUtilJ0oM1ybUUitNtF2bWr2eRTEDiAydrWsnq6r3ggrwQJvbd5OBp_VIrm_QkJYRM2dYFNKk37hL9f3D7s.bbq39cwj1-0aTwI-kxH7xbbaMdN_rJ8gh72nlsI85-M%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727074529%26sr%3D8-134-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
216,"Lenovo S14 Intel Core I5 12th Gen 14"" (35.56 cm) FHD IPS (1920x1080) Antiglare 300Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Pro/Backlit/Cloud Grey/1.5 kg/3Y Premium Care), 82TW001DIH  ","48,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMjQ0MDgxMTM5MTU5MjM2OjE3MjcwNzQ1MzA6c3BfYXRmX25leHQ6MzAwMDYxNzE1NzY1MzMyOjowOjo&url=%2FLenovo-1920x1080-Antiglare-300Nits-82TW001DIH%2Fdp%2FB0CH8D6F4N%2Fref%3Dsr_1_129_sspa%3Fcrid%3D2FM0ACFC13V3N%26dib%3DeyJ2IjoiMSJ9.EeMwwftdkHkq9JOZPem0KIE5dcMpScQyHwDz-wFPtNf7aMWDP55dhqnMVXZoqzziNvp2S0EtBP6u5_baVcAUfkhE4lL3BuzzCsojzDxwfqadonMQmQu-uqsgrpg7VHHM0eqdJCE0xy7HsMNq5JtknTeIOubli7h_FIzNROSkHJ8xiT2bmzUTshFlRp9rltwQIpJn8H5a84b9l968S_kOOc-GRj4DMPOiOudUQ104cfo.amX5jijXDod0Sof_JJ4xBhUOptwJtdIUfLVoceI6thY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727074530%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
217,"Dell Vostro 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 16GB DDR4 & 512GB SSD, 15.6""(39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg  ","54,790",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMjQ0MDgxMTM5MTU5MjM2OjE3MjcwNzQ1MzA6c3BfYXRmX25leHQ6MzAwMjY0MTM0NjY2OTMyOjowOjo&url=%2FDell-Generation-i5-1334U-Processor-39-62cm%2Fdp%2FB0D46QQHW6%2Fref%3Dsr_1_130_sspa%3Fcrid%3D2FM0ACFC13V3N%26dib%3DeyJ2IjoiMSJ9.EeMwwftdkHkq9JOZPem0KIE5dcMpScQyHwDz-wFPtNf7aMWDP55dhqnMVXZoqzziNvp2S0EtBP6u5_baVcAUfkhE4lL3BuzzCsojzDxwfqadonMQmQu-uqsgrpg7VHHM0eqdJCE0xy7HsMNq5JtknTeIOubli7h_FIzNROSkHJ8xiT2bmzUTshFlRp9rltwQIpJn8H5a84b9l968S_kOOc-GRj4DMPOiOudUQ104cfo.amX5jijXDod0Sof_JJ4xBhUOptwJtdIUfLVoceI6thY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727074530%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
218,"Lenovo IdeaPad 1 AMD Athlon Silver 7120U 15.6"" HD Thin and Light Laptop (8GB/512GB SDD/Windows 11 Home/1Year Warranty/MS Office/Cloud Grey/1.58Kg), 82VG00EQIN  ","27,990",https://amazon.in//Lenovo-IdeaPad-Windows-Warranty-82VG00EQIN/dp/B0CN18M8CM/ref=sr_1_131?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.EeMwwftdkHkq9JOZPem0KIE5dcMpScQyHwDz-wFPtNf7aMWDP55dhqnMVXZoqzziNvp2S0EtBP6u5_baVcAUfkhE4lL3BuzzCsojzDxwfqadonMQmQu-uqsgrpg7VHHM0eqdJCE0xy7HsMNq5JtknTeIOubli7h_FIzNROSkHJ8xiT2bmzUTshFlRp9rltwQIpJn8H5a84b9l968S_kOOc-GRj4DMPOiOudUQ104cfo.amX5jijXDod0Sof_JJ4xBhUOptwJtdIUfLVoceI6thY&dib_tag=se&keywords=laptop&qid=1727074530&sr=8-131
219,"Apple 2024 MacBook Air 13″ Laptop with M3 chip: 34.46 cm (13.6″) Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Midnight  ","1,47,990",https://amazon.in//Apple-2024-MacBook-Laptop-chip/dp/B0CX22C2CT/ref=sr_1_132?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.EeMwwftdkHkq9JOZPem0KIE5dcMpScQyHwDz-wFPtNf7aMWDP55dhqnMVXZoqzziNvp2S0EtBP6u5_baVcAUfkhE4lL3BuzzCsojzDxwfqadonMQmQu-uqsgrpg7VHHM0eqdJCE0xy7HsMNq5JtknTeIOubli7h_FIzNROSkHJ8xiT2bmzUTshFlRp9rltwQIpJn8H5a84b9l968S_kOOc-GRj4DMPOiOudUQ104cfo.amX5jijXDod0Sof_JJ4xBhUOptwJtdIUfLVoceI6thY&dib_tag=se&keywords=laptop&qid=1727074530&sr=8-132
220,"HP 15s 12th Gen Intel Core i5, 15/6inch (39.6 cm), 8GB RAM, 512GB SSD, Intel Iris Xe Graphics, Backlit Kb, (Win 11 Home, Natural Silver, 1.69kg), fq5202TU / fq5329TU  ","47,900",https://amazon.in//HP-Graphics-Backlit-fq5202TU-fq5329TU/dp/B0CJM5Z6FY/ref=sr_1_133?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.EeMwwftdkHkq9JOZPem0KIE5dcMpScQyHwDz-wFPtNf7aMWDP55dhqnMVXZoqzziNvp2S0EtBP6u5_baVcAUfkhE4lL3BuzzCsojzDxwfqadonMQmQu-uqsgrpg7VHHM0eqdJCE0xy7HsMNq5JtknTeIOubli7h_FIzNROSkHJ8xiT2bmzUTshFlRp9rltwQIpJn8H5a84b9l968S_kOOc-GRj4DMPOiOudUQ104cfo.amX5jijXDod0Sof_JJ4xBhUOptwJtdIUfLVoceI6thY&dib_tag=se&keywords=laptop&qid=1727074530&sr=8-133
221,"Lenovo V14 G3 (2024), Intel Core i3 12th Gen 1215U - (8GB/512GB SSD/Intel Integrated UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.57 kg/MS Office 2021  ","31,990",https://amazon.in//Lenovo-V14-G3-Intel-1215U/dp/B0DGKZPWV5/ref=sr_1_134?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.EeMwwftdkHkq9JOZPem0KIE5dcMpScQyHwDz-wFPtNf7aMWDP55dhqnMVXZoqzziNvp2S0EtBP6u5_baVcAUfkhE4lL3BuzzCsojzDxwfqadonMQmQu-uqsgrpg7VHHM0eqdJCE0xy7HsMNq5JtknTeIOubli7h_FIzNROSkHJ8xiT2bmzUTshFlRp9rltwQIpJn8H5a84b9l968S_kOOc-GRj4DMPOiOudUQ104cfo.amX5jijXDod0Sof_JJ4xBhUOptwJtdIUfLVoceI6thY&dib_tag=se&keywords=laptop&qid=1727074530&sr=8-134
222,"Dell 15 Thin & Light Laptop, 13th Genaration Intel Core i5-1335U Processor/ 8GB/ 1TB SSD/ 15.6"" (39.62cm) FHD Display/Backlit Key Board/Silver/Win 11 + MSO'21/15 Month McAfee/ 1.66kg  ","55,018",https://amazon.in//Dell-Inspiron-i5-1335U-Processor-Light-1-66kg/dp/B0CDBTQLNJ/ref=sr_1_135?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.EeMwwftdkHkq9JOZPem0KIE5dcMpScQyHwDz-wFPtNf7aMWDP55dhqnMVXZoqzziNvp2S0EtBP6u5_baVcAUfkhE4lL3BuzzCsojzDxwfqadonMQmQu-uqsgrpg7VHHM0eqdJCE0xy7HsMNq5JtknTeIOubli7h_FIzNROSkHJ8xiT2bmzUTshFlRp9rltwQIpJn8H5a84b9l968S_kOOc-GRj4DMPOiOudUQ104cfo.amX5jijXDod0Sof_JJ4xBhUOptwJtdIUfLVoceI6thY&dib_tag=se&keywords=laptop&qid=1727074530&sr=8-135
223,"HP Laptop 15, Intel Core Ultra 5 125H, Enhanced by AI, 15.6-inch (39.6 cm), FHD, 16GB DDR5, 512GB SSD, Intel Graphics, FPR, 1080p FHD Camera, Backlit KB (Win 11, Silver, 1.65 kg), fd1099TU  ","70,490",https://amazon.in//HP-Enhanced-15-6-inch-Graphics-fd1099TU/dp/B0D262YX9D/ref=sr_1_136?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.EeMwwftdkHkq9JOZPem0KIE5dcMpScQyHwDz-wFPtNf7aMWDP55dhqnMVXZoqzziNvp2S0EtBP6u5_baVcAUfkhE4lL3BuzzCsojzDxwfqadonMQmQu-uqsgrpg7VHHM0eqdJCE0xy7HsMNq5JtknTeIOubli7h_FIzNROSkHJ8xiT2bmzUTshFlRp9rltwQIpJn8H5a84b9l968S_kOOc-GRj4DMPOiOudUQ104cfo.amX5jijXDod0Sof_JJ4xBhUOptwJtdIUfLVoceI6thY&dib_tag=se&keywords=laptop&qid=1727074530&sr=8-136
224,"HP Omen Windows 11 Home Gaming Laptop,13Th Gen Intel Core I7-13700Hx,8Gb RTX 4060 Gpu,16.1-Inch(40.9 Cm),Fhd,IPS,165Hz,300 Nits,16Gb Ddr5,1Tb Ssd,RGB Backlit Kb,B&O(Black,2.35 Kg),Wf0111Tx  ","1,09,990",https://amazon.in//HP-Windows-I7-13700Hx-16-1-Inch-Wf0111Tx/dp/B0D4QXZ7NV/ref=sr_1_137?crid=2FM0ACFC13V3N&dib=eyJ2IjoiMSJ9.EeMwwftdkHkq9JOZPem0KIE5dcMpScQyHwDz-wFPtNf7aMWDP55dhqnMVXZoqzziNvp2S0EtBP6u5_baVcAUfkhE4lL3BuzzCsojzDxwfqadonMQmQu-uqsgrpg7VHHM0eqdJCE0xy7HsMNq5JtknTeIOubli7h_FIzNROSkHJ8xiT2bmzUTshFlRp9rltwQIpJn8H5a84b9l968S_kOOc-GRj4DMPOiOudUQ104cfo.amX5jijXDod0Sof_JJ4xBhUOptwJtdIUfLVoceI6thY&dib_tag=se&keywords=laptop&qid=1727074530&sr=8-137
